Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,5.904059887,5.891719818,5.673659801,5.550220013,6.163599968,5.972809792,6.444349766,..,5.780149937,5.543640137,5.678850174,5.646299839,5.429369926,5.255670071,5.539830208,5.788070202,5.865970135,6.299860001,6.310379982,6.373219967,6.63613987,7.676640034,7.830430031,7.695680141,7.138050079,7.30343008,7.360779762,6.966479778,6.467269897,6.830629826,7.437290192,7.416359901,7.298270226,6.865069866,6.382760048,6.534399986,6.285220146,7.10337019,6.746339798,6.454520226,7.374700069,7.485350132,7.695040226,7.569330215,8.030550003,7.911980152,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.569124937,5.080600023,5.0395751,..,4.894410133,4.796909809,5.069419861,4.98935008,5.252715111,..,..,..,4.852290154,4.846689939,4.568745136,4.707389832,4.559000015,4.794789791,4.999639988,5.10943985,5.055300236,4.802090168,5.065110207,..,4.461870193,4.538949966,4.781400204,4.964684963,5.179230213,5.091510057,4.961864948,4.939139843,4.864109993,4.712240219,4.933449984,5.43156004,5.391209841,5.114490032,4.99497509,5.13511014,5.144385099,5.106850147,5.007110119,4.994495153,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.79282999,3.656260014,3.389889956,2.978240013,2.838920116,2.987940073,3.122580051,3.508219957,3.444489956,3.413259983,3.184520006,3.356800079,4.112339973,4.005949974,3.200239897,4.020309925,4.325069904,3.896970034,4.028379917,3.51722002,3.859339952,..,..,4.187749863,..,..,..,4.97010994,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,4.641550064,4.526509762,4.866559982,4.234240055,..,..,..,..,..,..,..,..,7.275335073,5.551660061,5.650720119,..,..,6.151110172,..,..,..,..,..,..,..,..,..,..,5.246170044,5.332429886,5.031424999,4.936089993,5.543970108,5.139479876,6.286670208,6.243364811,..,5.980679989,6.198935032,5.006520033,4.012239933,3.215800047,3.61578989,4.916950226,..,..,5.02312994,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,1.654219985,1.56882,1.830420017,1.880650043,1.980080009,2.237940073,2.149830103,2.204180002,2.198070049,2.130949974,1.972450018,2.013669968,1.995769978,2.069849968,2.43543005,2.678129911,2.977459908,..,2.363820076,2.51680994,2.566760063,2.549679995,2.386440039,2.589309931,2.79531002,2.810570002,3.022300005,..,2.611490011,1.837820053,..,..,..,1.767590046,2.049720049,2.395509958,2.635270119,2.746229887,2.59078002,2.286870003,2.221750021,2.13628006,2.493439913,2.465929985,2.650019884,3.002919912,2.89951992,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.02807045,7.715600014,7.529290199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,4.043280125,3.353919983,3.982820034,3.48574996,3.8197999,4.154510021,4.312729836,4.280960083,3.605979919,3.642549992,3.535670042,3.431799889,3.41850996,3.550909996,3.468709946,3.521460056,3.34574008,3.870120049,..,..,..,..,..,..,3.470540047,3.947809935,4.09431982,3.847110033,..,4.567230225,4.759689808,4.105879784,4.1916399,4.168700218,3.578660011,..,..,..,3.50229001,..,..,3.159009933,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,5.247159958,..,..,..,..,7.389709949,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.964930058,1.930889964,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,2.105190039,2.265439987,..,..,..,..,..,..,..,..,..,..,..,..,..,1.395849943,..,..,..,..,1.040709972,..,..,..,..,..,..,..,4.198339939,4.230879784,4.230209827,3.833570004,3.407730103,3.382760048,2.869899988,..,..,2.739510059,..,..,2.77293992,3.69727993,3.667540073,..,..,..,3.438339949,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,3.391720057,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.118799925,..,3.278179884,3.44133997,3.228029966,3.037120104,2.820569992,2.937799931,2.957870007,2.839030027,2.652810097,2.629400015,2.867749929,3.139940023,2.867300034,2.663500071,2.92276001,3.297290087,3.695990086,3.969330072,3.813169956,3.931309938,3.723160028,3.847290039,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.717730045,..,2.074929953,1.686069965,..,..,1.726209998,..,..,..,..,..,..,..,..,3.042259932,3.362869978,3.517159939,3.81449008,..,3.164400101,2.92463994,2.89222002,2.935179949,2.469830036,2.328069925,2.425790071,2.485179901,2.582829952,2.537770033,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.891449928,4.187930107,4.182759762,..,4.335000038,6.267179966,..,4.95043993,4.600289822,4.993619919,5.329750061,5.3979702,5.332180023,5.35574007,5.426119804,5.205780029,4.868370056,5.040470123,4.98913002,5.068429947,4.820119858,4.811810017,4.940110207,4.909180164,4.812260151,4.639220238,4.559569836,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,1.633919954,1.935359955,3.062459946,3.078730106,..,2.900480032,2.699300051,3.067430019,3.185750008,3.329099894,3.23281002,3.142539978,3.262490034,3.049249887,3.157979965,3.387530088,3.475239992,3.56972003,4.07133007,4.337470055,4.840950012,4.671299934,4.61330986,5.065110207,..,..,5.046860218,5.163849831,5.33713007,5.258719921,5.281529903,5.046380043,5.073949814,4.907670021,4.921470165,4.696090221,5.563149929,5.412489891,5.123330116,4.949409962,5.270969868,5.124000072,4.885540009,..,5.015610218,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.242040157,4.851114988,4.72892499,..,4.532529831,4.796909809,5.038844824,4.833360195,5.046060085,..,..,..,..,4.623439789,4.544720173,..,..,5.103219986,..,5.312155008,5.088480234,4.843374968,4.843719959,..,4.461870193,4.890230179,4.868400097,4.945409775,5.179230213,5.19501996,5.169159889,5.109399796,4.985310078,4.886829853,4.867990017,5.085820198,5.36992979,5.123330116,4.956580162,5.040480137,5.144385099,5.205920219,5.05725503,5.069930077,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.584830046,2.578024983,2.658449888,2.679320097,..,3.02925992,2.887170076,..,..,2.67623508,..,3.450384974,2.93462491,3.040714979,3.284650087,3.648070097,3.67008996,3.078160048,4.031330109,3.696439981,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,7.250520229,7.214580059,6.479929924,7.286900043,6.229740143,7.140490055,6.387569904,6.681029797,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.481080055,6.072659969,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,3.000279903,2.691440105,2.867830038,..,..,1.746970057,1.970059991,2.77696991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.577670097,4.345300198,3.725980043,3.200190067,3.846560001,3.373939991,3.462589979,3.971879959,..,..,4.22755003,3.413150072,4.539659977,4.012239933,3.50744009,4.073840141,3.605350018,..,..,2.86383009,..,2.695349932,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.241219997,..,..,..,2.868629932,3.266289949,3.504129887,3.543970108,3.312730074,3.500390053,4.306509972,4.149539948,4.097199917,4.002130032,3.495379925,3.059429884,2.954099894,3.049380064,3.126420021,3.106760025,2.974109888,3.095390081,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.93979001,3.106019974,3.835020065,3.678539991,3.547869921,3.771929979,3.866260052,..,4.101749897,..,..,..,3.793100119,3.763829947,4.013879776,3.834029913,3.760440111,4.689909935,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.150209904,2.232470036,2.441279888,2.666330099,4.392970085,..,..,..,..,..,3.505779982,3.335340023,3.746629953,..,..,..,..,..,..,..,..,..,4.57848978,4.09510994,5.666069984,..,..,..,..,..,3.972330093,3.489890099,..,4.615290165,4.367219925,4.403659821,4.721940041,4.179780006,3.632339954,3.419300079,3.110830069,3.073750019,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.016250134,3.582930088,3.826289892,3.841389894,..,..,..,..,..,5.144209862,..,..,..,..,..,..,..,4.162220001,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.62883997,2.702960014,..,..,..,..,..,3.370330095,3.592859983,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.720580101,3.246929884,3.234709978,4.856450081,4.271180153,6.286829948,5.554490089,10.67790031,9.651470184,..,6.339509964,5.939690113,3.74883008,3.864500046,5.173069954,5.084159851,5.149069786,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.890249968,4.142549992,5.977970123,6.109570026,..,6.255350113,..,..,..,..,5.779459953,5.144629955,5.999289989,6.343820095,5.692470074,4.943749905,4.377079964,8.281310081,7.072269917,5.90982008,7.718870163,7.636889935,7.105090141,6.277470112,5.430920124,5.891170025,..,5.13781023,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.527940035,2.48935008,2.494119883,2.602489948,2.679320097,2.772109985,3.044879913,4.057730198,3.769680023,..,3.986789942,4.870130062,5.182519913,4.878950119,4.733160019,5.672500134,5.720210075,5.45637989,5.113090038,4.624969959,4.833280087,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.209839821,4.441999912,4.483980179,4.327809811,4.238359928,4.164209843,..,3.926980019,3.789020061,3.640269995,3.715090036,3.585390091,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,4.1884799,4.066390038,4.246940136,..,4.283329964,4.345019817,4.745960236,..,..,..,..,..,..,..,12.02892971,10.23305035,9.713600159,..,8.291890144,8.229519844,..,..,..,..,9.021710396,7.703690052,7.779220104,..,5.992070198,5.261000156,..,..,5.193329811,5.374929905,..,..,4.770120144,..,..,..,..,3.606440067,2.613929987,3.608129978,4.083680153,..,4.421020031,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.949369907,3.432719946,3.54527998,3.260610104,3.107130051,2.796979904,..,2.558510065,2.413170099,2.778140068,2.588639975,2.668900013,2.872040033,2.379810095,2.662919998,..,3.060230017,4.635769844,6.989630222,7.702280045,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,3.109760046,2.86826992,2.488820076,2.388520002,2.43949008,2.692389965,2.450799942,2.290999889,2.249249935,2.559669971,2.583659887,3.267760038,3.947720051,..,..,..,..,3.652070045,..,..,..,..,..,..,..,..,..,..,..,3.32130003,3.542490005,3.878530025,3.981940031,3.652760029,3.195960045,2.859119892,2.946749926,2.764600039,3.010129929,3.080440044,3.030770063,3.070859909,2.85435009,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.356949806,4.44960022,3.712500095,4.297579765,4.124400139,4.122320175,..,4.107299805,3.864680052,3.93569994,4.245399952,4.209569931,4.101570129,3.759959936,3.707700014,3.523210049,3.521650076,4.006410122,4.084710121,3.929640055,3.8677001,4.076489925,4.221360207,4.599540234,3.911710024,3.939130068,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.438580036,5.145120144,5.402060032,5.121660233,4.905590057,..,..,..,..,..,5.756830215,5.672860146,5.70333004,5.64425993,5.6040802,5.590660095,5.11661005,5.109519958,5.554969788,5.545460224,5.541259766,5.620230198,5.405729771,5.291699886,4.909530163,4.801780224,4.783239841,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,4.248999953,4.241605043,..,..,..,..,..,..,..,..,5.766600132,5.712785006,5.650720119,..,..,5.045985103,4.691925049,4.216645002,..,..,..,..,3.558549881,..,..,..,4.592965007,4.983469963,5.031424999,4.908049822,4.843500137,4.877349854,5.549915075,..,..,6.191319942,6.198480129,5.473380089,4.491080046,3.418200016,3.844815016,5.142015219,..,..,5.141875029,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,3.400000095,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.753819942,..,..,..,..,..,..,2.248709917,..,..,..,..,..,..,..,..,9.87994957,8.800919533,8.973259926,9.860630035,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,1.184689999,1.277279973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.164330006,5.290589809,4.85255003,5.125790119,5.737349987,..,5.886020184,5.806089878,..,5.575749874,..,..,5.875229836,5.443580151,5.159480095,5.066219807,4.864850044,5.068910122,5.063199997,5.072569847,4.974140167,4.866000175,5.248690128,5.721739769,..,..,..,..,5.956190109,5.942850113,6.113059998,6.158989906,6.505050182,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.830420017,..,1.980080009,..,..,..,1.96894002,1.98593998,1.940810025,1.87182498,1.995769978,2.069849968,2.43543005,2.678129911,2.644330025,..,..,2.410929918,2.566760063,..,..,..,..,..,3.022300005,3.051419973,2.752400041,2.550115108,..,..,3.11435008,2.556040049,3.188750029,2.76917994,2.635270119,2.746229887,2.59078002,3.377690077,2.841879964,2.389849901,2.973949909,3.080574989,2.952909946,3.449199915,3.47919488,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,1.830420017,..,1.980080009,..,..,..,1.96894002,1.98593998,1.940810025,1.87182498,1.995769978,2.069849968,2.43543005,2.678129911,2.644330025,..,..,2.410929918,2.566760063,..,..,..,..,..,3.022300005,3.051419973,2.752400041,2.550115108,..,..,3.11435008,2.556040049,3.188750029,2.76917994,2.635270119,2.746229887,2.59078002,3.377690077,2.841879964,2.389849901,2.973949909,3.080574989,2.952909946,3.449199915,3.47919488,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.962890029,..,1.024500012,1.232460022,1.465559959,1.543900013,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,1.833009958,1.889279962,2.064650059,..,1.459560037,..,1.899389982,2.077169895,2.230730057,2.338049889,..,..,..,..,..,..,..,3.128180027,3.328299999,3.551779985,3.633589983,3.742350101,3.83716011,4.244890213,4.484680176,4.434629917,4.457459927,..,4.287859917,4.260439873,4.166049957,4.111269951,4.134570122,4.173429966,4.157859802,4.144320011,4.184820175,4.254049778,4.528059959,4.912000179,4.856080055,4.896920204,4.469339848,4.351019859,4.303380013,4.286570072,4.227640152,4.20773983,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,3.316400051,..,2.74454999,..,..,..,2.567430019,2.704169989,2.442209959,2.558500051,2.39060998,2.165260077,2.576139927,2.805419922,2.644330025,2.826359987,2.755160093,2.410929918,2.915580034,..,..,3.108530045,2.957600117,3.343600035,..,3.051419973,..,..,..,..,..,..,..,..,..,..,2.055900097,1.717740059,1.808609962,1.496170044,1.621070027,1.932880044,2.22874999,3.449199915,2.799249887,2.124209881,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.964979887,..,2.641119957,..,2.197969913,..,1.998469949,2.303879976,..,..,2.576430082,..,..,4.020569801,3.322649956,4.611090183,4.265309811,3.792390108,3.662580013,3.803639889,3.628999949,4.059259892,4.193809986,..,..,..,..,..,..,..,2.643460035,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.538790226,..,..,..,4.154679775,..,..,..,..,..,..,..,6.532380104,..,..,..,5.528940201,5.449940205,..,5.707330227,..,3.534490108,3.436460018,4.238959789,4.696690083,..,4.483530045,3.067660093,3.482899904,3.588239908,3.272989988,3.85984993,3.880690098,3.867729902,5.208280087,..,3.331799984,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.42911005,..,..,4.468689919,..,4.873770237,..,..,..,..,..,..,4.033360004,5.752679825,7.913809776,..,7.801990032,8.637829781,..,6.350810051,..,5.671030045,..,5.689780235,5.085229874,..,..,..,..,..,5.733399868,5.73195982,5.693779945,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.322654963,2.80913496,3.432719946,3.060899973,..,3.109630108,3.52218008,3.56625998,..,3.285300016,3.61195004,3.539799929,3.217275023,3.448845029,3.327510118,4.035249949,4.148090005,3.257695079,4.031330109,4.303765059,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.227859974,2.646709919,3.550699949,3.106624961,..,3.108380079,3.415910006,3.435009956,..,3.34442997,3.867880106,3.521014929,3.102479935,3.479490042,3.306080103,4.017199993,3.801500082,3.096090078,3.917405009,3.989439964,..,..
